policy_id,age,gender,marital_status,region,income_bracket,policy_type,policy_tenure,premium_amount,sum_assured,payment_mode,missed_payments,num_claims,agent_contact,loan_on_policy,lapsed
POL02475,56,Female,Married,Semi-Urban,Medium,ULIP,1,7665,150521,Yearly,4,1,1,0,0
POL02476,43,Male,Married,Rural,Medium,Term,18,32025,428104,Yearly,0,2,0,1,0
POL02477,64,Male,Married,Urban,Medium,Endowment,15,28533,384793,Monthly,0,1,1,0,0
POL02478,36,Male,Married,Semi-Urban,Medium,Term,8,17125,162048,Monthly,4,0,1,0,1
POL02479,43,Female,Married,Rural,Medium,Whole Life,1,25998,357929,Quarterly,3,0,0,0,0
POL02480,58,Male,Single,Semi-Urban,High,Endowment,14,43957,509665,Quarterly,2,1,0,1,0
POL02481,63,Male,Single,Urban,Medium,Endowment,4,28057,267463,Quarterly,4,1,0,0,0
POL02482,33,Female,Married,Urban,Medium,Endowment,5,18708,112393,Yearly,4,1,0,0,0
POL02483,68,Female,Divorced,Urban,Medium,Term,13,23072,202817,Monthly,0,1,1,0,0
POL02484,63,Male,Divorced,Semi-Urban,High,Term,15,10095,80435,Quarterly,4,2,1,0,0
POL02485,59,Female,Married,Rural,Low,Whole Life,6,36495,479202,Monthly,1,2,0,1,0
POL02486,39,Male,Single,Rural,Low,ULIP,1,45351,636050,Yearly,2,2,1,0,0
POL02487,66,Male,Divorced,Urban,Medium,Term,19,6637,93771,Monthly,0,2,0,1,0
POL02488,56,Male,Divorced,Urban,Medium,Whole Life,13,19670,212882,Monthly,3,1,0,0,0
POL02489,51,Female,Divorced,Urban,High,ULIP,6,43734,495000,Yearly,3,0,0,0,0
POL02490,45,Male,Divorced,Urban,Medium,Endowment,15,42438,743241,Quarterly,3,0,1,1,0
POL02491,63,Female,Single,Semi-Urban,Medium,ULIP,16,33658,408725,Monthly,3,0,0,0,1
POL02492,51,Female,Single,Urban,Low,Term,16,10203,202188,Monthly,3,1,1,0,1
POL02493,35,Male,Divorced,Urban,Medium,Whole Life,10,26518,307456,Yearly,0,1,0,0,0
POL02494,27,Female,Single,Rural,Medium,Endowment,9,13669,201531,Monthly,1,1,1,1,0
POL02495,24,Female,Single,Semi-Urban,Medium,Endowment,9,7366,42394,Monthly,1,0,0,0,0
POL02496,37,Female,Married,Urban,Low,ULIP,17,23910,353870,Monthly,3,0,0,1,1
POL02497,28,Female,Married,Semi-Urban,High,ULIP,17,36087,641316,Yearly,1,0,1,1,0
POL02498,35,Female,Married,Urban,Medium,Term,17,5366,102688,Monthly,2,2,1,0,0
POL02499,30,Male,Married,Semi-Urban,Low,Endowment,12,14907,297540,Yearly,1,1,0,0,0
POL02500,36,Female,Divorced,Urban,High,ULIP,13,44374,409690,Quarterly,4,1,1,1,1
POL02501,42,Male,Married,Urban,Medium,Endowment,12,35289,481008,Monthly,3,1,0,0,0
POL02502,56,Male,Married,Semi-Urban,Medium,Whole Life,14,37780,444321,Yearly,4,0,1,0,0
POL02503,23,Male,Single,Urban,High,Whole Life,10,24623,331358,Yearly,4,0,1,0,0
POL02504,48,Male,Divorced,Urban,Low,Term,19,40085,295097,Monthly,3,0,1,0,1
POL02505,23,Male,Single,Semi-Urban,Low,Endowment,2,25426,453656,Yearly,0,1,1,0,0
POL02506,56,Male,Single,Rural,Medium,ULIP,4,12485,232764,Quarterly,1,1,0,0,0
POL02507,39,Female,Single,Rural,Low,Whole Life,19,38024,446589,Quarterly,2,1,1,0,1
POL02508,35,Female,Married,Urban,High,Whole Life,7,30469,280511,Quarterly,0,0,1,0,0
POL02509,41,Female,Divorced,Semi-Urban,High,Term,15,20903,148672,Quarterly,2,0,1,0,0
POL02510,39,Male,Married,Rural,Medium,Whole Life,15,8212,125286,Yearly,3,1,0,1,0
POL02511,31,Female,Divorced,Semi-Urban,High,Term,6,43943,425521,Yearly,1,1,1,0,0
POL02512,46,Female,Single,Rural,Low,Endowment,3,32799,611474,Quarterly,0,0,1,1,0
POL02513,23,Female,Divorced,Urban,Medium,ULIP,6,21087,317679,Quarterly,3,2,1,0,0
POL02514,46,Male,Single,Semi-Urban,High,Endowment,16,12446,182772,Quarterly,0,1,1,1,0
POL02515,54,Female,Married,Urban,High,Endowment,2,34281,459057,Quarterly,4,0,1,0,0
POL02516,57,Male,Single,Urban,Medium,Endowment,7,19877,113033,Quarterly,1,3,1,1,0
POL02517,52,Female,Married,Urban,Low,ULIP,11,29723,564107,Yearly,1,0,0,0,0
POL02518,35,Male,Married,Semi-Urban,Low,Endowment,7,17943,258721,Quarterly,3,1,0,0,0
POL02519,22,Male,Married,Rural,Medium,Endowment,4,15306,304756,Quarterly,3,0,0,1,0
POL02520,67,Male,Single,Urban,Medium,Term,7,41784,545713,Monthly,3,0,0,0,0
POL02521,37,Female,Married,Semi-Urban,Low,Term,4,25455,398413,Yearly,1,1,0,0,0
POL02522,67,Female,Divorced,Rural,Medium,Term,12,29491,172320,Quarterly,4,2,0,0,0
POL02523,24,Male,Divorced,Urban,High,ULIP,5,10912,157962,Yearly,1,1,1,0,0
POL02524,56,Female,Divorced,Rural,Medium,Whole Life,19,34974,576012,Monthly,3,0,1,0,0
POL02525,62,Male,Divorced,Rural,Low,Whole Life,5,32371,539874,Monthly,2,1,1,0,0
POL02526,27,Male,Married,Semi-Urban,High,Endowment,19,38210,632439,Quarterly,4,2,1,0,0
POL02527,46,Female,Divorced,Semi-Urban,Low,Whole Life,3,40712,341746,Quarterly,1,1,1,0,0
POL02528,34,Female,Single,Semi-Urban,Medium,Endowment,11,8936,175422,Quarterly,2,0,0,0,0
POL02529,55,Female,Divorced,Rural,Low,Term,7,38166,760561,Quarterly,4,0,1,0,1
POL02530,29,Male,Divorced,Rural,Medium,Endowment,17,30727,188477,Monthly,1,0,0,0,0
POL02531,42,Male,Single,Semi-Urban,Medium,ULIP,9,33368,635550,Yearly,3,0,1,1,0
POL02532,55,Female,Single,Rural,Medium,Whole Life,9,7995,74687,Quarterly,1,1,1,1,0
POL02533,25,Male,Divorced,Rural,Medium,Endowment,10,44097,676415,Yearly,4,1,0,0,1
POL02534,46,Female,Married,Rural,Low,Term,13,39984,402705,Quarterly,3,0,0,0,1
POL02535,36,Male,Single,Semi-Urban,Medium,ULIP,15,49291,961978,Quarterly,0,0,0,0,0
POL02536,25,Female,Married,Urban,Medium,Endowment,5,31563,205871,Monthly,2,1,0,0,1
POL02537,66,Female,Married,Urban,Low,Endowment,3,27150,338457,Quarterly,3,0,0,1,0
POL02538,33,Male,Divorced,Semi-Urban,High,Endowment,8,27061,309056,Quarterly,3,0,1,0,0
POL02539,53,Female,Married,Rural,High,ULIP,10,34178,338032,Quarterly,4,1,0,0,0
POL02540,53,Female,Married,Semi-Urban,High,Endowment,13,40336,592253,Monthly,4,1,1,0,1
POL02541,49,Male,Married,Urban,Medium,Term,3,5160,35943,Yearly,2,1,1,0,0
POL02542,34,Female,Divorced,Semi-Urban,Low,Term,8,20648,325204,Monthly,4,0,1,0,1
POL02543,52,Male,Single,Urban,Medium,Term,9,45835,903356,Quarterly,3,0,0,0,1
POL02544,35,Female,Divorced,Urban,High,Term,12,41672,711273,Quarterly,2,1,0,0,1
POL02545,41,Male,Single,Semi-Urban,Low,ULIP,11,8573,153458,Quarterly,2,1,0,0,0
POL02546,39,Female,Married,Semi-Urban,Medium,Term,2,39593,411551,Yearly,1,0,1,1,0
POL02547,50,Female,Single,Urban,Medium,Term,18,18786,185479,Yearly,3,0,1,0,0
POL02548,27,Female,Single,Rural,Low,Whole Life,9,33500,427316,Quarterly,3,0,1,1,0
POL02549,53,Female,Single,Rural,Medium,Term,2,14815,84236,Quarterly,4,2,0,1,1
POL02550,50,Male,Single,Urban,High,ULIP,2,26966,517217,Yearly,3,1,0,0,1
POL02551,64,Male,Married,Rural,Medium,Whole Life,3,18794,134504,Monthly,4,1,1,0,0
POL02552,23,Male,Single,Urban,Low,Whole Life,16,36423,675471,Monthly,3,1,1,0,0
POL02553,44,Male,Single,Urban,Medium,ULIP,19,38944,243545,Yearly,1,3,1,0,0
POL02554,40,Male,Married,Urban,Low,Whole Life,4,26302,456060,Yearly,3,0,1,0,0
POL02555,52,Male,Single,Semi-Urban,Medium,Endowment,18,26264,191187,Quarterly,1,0,1,0,0
POL02556,26,Male,Divorced,Semi-Urban,High,Term,18,24604,137092,Yearly,3,1,0,0,0
POL02557,40,Female,Single,Semi-Urban,Medium,Endowment,10,32835,518541,Yearly,3,0,0,0,0
POL02558,55,Female,Divorced,Urban,Medium,ULIP,11,12820,117995,Quarterly,0,0,0,0,0
POL02559,31,Female,Divorced,Semi-Urban,Medium,Endowment,17,6499,102147,Yearly,3,0,1,0,0
POL02560,46,Female,Divorced,Rural,Medium,ULIP,16,28814,383983,Quarterly,1,1,0,0,0
POL02561,23,Male,Married,Rural,Medium,Endowment,13,29089,192921,Monthly,2,1,1,1,0
POL02562,32,Male,Divorced,Semi-Urban,High,Term,2,12626,239666,Monthly,1,0,1,0,0
POL02563,52,Male,Divorced,Semi-Urban,Medium,ULIP,2,37746,444825,Monthly,3,1,1,1,1
POL02564,36,Female,Married,Urban,High,ULIP,14,21137,338545,Quarterly,4,0,1,0,0
POL02565,30,Male,Married,Semi-Urban,High,ULIP,4,26260,328652,Monthly,0,0,0,0,0
POL02566,44,Female,Divorced,Semi-Urban,Medium,Whole Life,17,41476,583377,Monthly,4,0,0,0,0
POL02567,40,Male,Married,Semi-Urban,High,Term,13,31283,298489,Quarterly,0,1,1,0,0
POL02568,30,Male,Single,Urban,Low,Whole Life,4,6769,54188,Quarterly,0,1,1,0,0
POL02569,56,Male,Divorced,Rural,Medium,Whole Life,3,47278,621164,Monthly,4,4,1,0,0
POL02570,42,Male,Divorced,Urban,Medium,Term,12,20634,239422,Monthly,3,0,0,1,1
POL02571,30,Female,Single,Semi-Urban,Medium,ULIP,8,44499,482889,Monthly,1,1,0,0,0
POL02572,49,Female,Married,Semi-Urban,High,Whole Life,2,15965,240888,Yearly,4,0,1,1,0
POL02573,67,Male,Single,Rural,Low,Whole Life,6,32566,500135,Quarterly,2,0,1,0,0
POL02574,28,Female,Single,Semi-Urban,Low,ULIP,10,38143,216987,Quarterly,0,0,0,0,0
POL02575,37,Male,Married,Urban,High,Term,12,24420,246182,Quarterly,1,0,0,0,0
POL02576,37,Male,Married,Urban,Low,Term,10,30236,337931,Quarterly,2,0,1,1,0
POL02577,54,Male,Divorced,Urban,Low,Term,10,11218,72394,Monthly,1,0,1,0,0
POL02578,25,Male,Divorced,Urban,Medium,Whole Life,3,13495,115227,Quarterly,3,1,1,0,1
POL02579,25,Female,Divorced,Semi-Urban,Medium,Term,10,38853,224361,Yearly,2,1,1,0,0
POL02580,60,Male,Married,Urban,Medium,Term,9,18073,360441,Yearly,4,1,0,0,0
POL02581,61,Male,Divorced,Semi-Urban,High,Whole Life,19,16371,262727,Monthly,1,0,1,0,0
POL02582,38,Female,Single,Urban,Low,Term,14,22594,142607,Monthly,4,0,0,0,1
POL02583,58,Male,Divorced,Rural,High,Endowment,2,16226,86058,Quarterly,4,0,0,0,0
POL02584,60,Female,Married,Rural,Low,Term,5,15046,237566,Monthly,1,2,0,0,0
POL02585,50,Male,Married,Urban,Low,Term,8,48809,565592,Monthly,1,0,0,1,0
POL02586,57,Male,Divorced,Rural,Medium,ULIP,7,42117,707647,Monthly,0,0,1,1,0
POL02587,59,Male,Married,Rural,Low,Whole Life,6,9965,187861,Yearly,0,0,1,0,0
POL02588,60,Male,Married,Rural,Medium,ULIP,11,18336,256511,Quarterly,2,0,1,0,1
POL02589,58,Male,Divorced,Rural,Medium,Endowment,12,24843,193940,Monthly,2,1,1,0,0
POL02590,56,Male,Divorced,Semi-Urban,Low,Term,18,22373,374365,Quarterly,2,1,0,0,0
POL02591,28,Female,Single,Urban,High,ULIP,19,11654,225355,Quarterly,0,1,1,0,0
POL02592,48,Male,Married,Rural,Medium,ULIP,10,36280,497161,Quarterly,4,2,1,0,0
POL02593,49,Female,Divorced,Semi-Urban,High,Endowment,14,45110,687023,Yearly,3,0,1,1,0
POL02594,43,Female,Single,Rural,High,Term,3,27407,275772,Quarterly,3,2,0,1,1
POL02595,35,Male,Married,Semi-Urban,Low,ULIP,18,7358,78899,Quarterly,1,0,1,0,0
POL02596,28,Female,Married,Urban,Medium,Term,15,31583,505953,Monthly,0,0,0,0,1
POL02597,58,Male,Single,Semi-Urban,Medium,Endowment,6,33706,637601,Monthly,1,0,0,0,0
POL02598,43,Female,Married,Urban,High,Endowment,10,11360,163979,Yearly,3,0,1,0,0
POL02599,26,Male,Divorced,Semi-Urban,High,Term,12,8743,147299,Quarterly,1,0,0,1,0
POL02600,23,Female,Single,Semi-Urban,Medium,Endowment,7,12159,92098,Yearly,0,1,1,0,1
POL02601,48,Female,Single,Rural,Low,Whole Life,17,37151,303872,Quarterly,0,1,1,0,0
POL02602,42,Male,Divorced,Rural,Medium,ULIP,1,5518,71626,Yearly,0,1,0,0,0
POL02603,59,Female,Single,Semi-Urban,High,Whole Life,18,21652,165601,Quarterly,3,0,1,1,0
POL02604,36,Male,Divorced,Semi-Urban,Medium,Whole Life,15,17925,260359,Monthly,0,1,1,1,0
POL02605,42,Male,Divorced,Semi-Urban,High,Endowment,19,10475,98201,Yearly,2,0,0,0,1
POL02606,31,Male,Married,Urban,Medium,Endowment,1,41953,707872,Monthly,2,0,1,1,0
POL02607,44,Male,Married,Semi-Urban,Low,Term,5,42929,735015,Quarterly,0,0,0,1,0
POL02608,60,Male,Married,Urban,High,Whole Life,15,47348,566131,Yearly,2,2,1,0,0
POL02609,26,Female,Married,Urban,High,ULIP,3,14886,114803,Monthly,0,2,1,0,1
POL02610,22,Female,Married,Urban,Low,Term,1,16465,242062,Monthly,3,0,0,0,1
POL02611,34,Female,Divorced,Urban,Low,Term,8,16221,322664,Monthly,2,1,1,0,0
POL02612,42,Male,Single,Urban,Medium,Term,12,29395,421490,Quarterly,3,1,1,0,0
POL02613,47,Female,Single,Urban,Medium,Endowment,19,7335,40611,Yearly,2,1,0,1,0
POL02614,66,Female,Married,Urban,Medium,Endowment,12,41442,217960,Monthly,4,2,0,1,0
POL02615,42,Female,Divorced,Semi-Urban,Low,Term,13,9576,93896,Quarterly,4,0,0,0,1
POL02616,39,Female,Divorced,Urban,Medium,Endowment,1,5500,43652,Quarterly,3,0,0,0,0
POL02617,58,Female,Divorced,Semi-Urban,Medium,Endowment,19,31675,544675,Quarterly,2,0,0,0,0
POL02618,66,Male,Single,Semi-Urban,Medium,Term,6,13083,231203,Yearly,4,0,0,0,0
POL02619,53,Male,Divorced,Urban,Medium,ULIP,8,46062,408997,Quarterly,0,0,0,0,0
POL02620,57,Female,Married,Semi-Urban,High,ULIP,4,20720,204810,Quarterly,1,0,0,0,0
POL02621,38,Male,Divorced,Semi-Urban,Medium,Endowment,5,10543,90076,Yearly,4,2,1,0,0
POL02622,56,Male,Married,Urban,Medium,ULIP,7,8276,154146,Yearly,4,0,1,0,0
POL02623,32,Female,Single,Semi-Urban,Medium,ULIP,4,35635,446853,Quarterly,0,0,1,0,0
POL02624,42,Female,Single,Semi-Urban,Medium,Endowment,4,29180,433091,Quarterly,4,0,0,0,0
POL02625,47,Male,Divorced,Rural,Medium,ULIP,15,11613,130439,Monthly,4,0,1,0,0
POL02626,25,Female,Single,Rural,Medium,Endowment,5,49497,715984,Yearly,4,0,1,0,0
POL02627,55,Male,Single,Urban,Medium,Whole Life,9,6327,68254,Yearly,2,0,1,1,0
POL02628,69,Male,Divorced,Urban,High,Term,2,45540,459734,Monthly,4,0,1,0,0
POL02629,39,Female,Single,Urban,High,ULIP,7,15666,227426,Quarterly,1,0,1,0,1
POL02630,61,Male,Married,Urban,Medium,Term,17,31255,433379,Quarterly,2,0,0,0,0
POL02631,56,Male,Divorced,Urban,High,Term,16,25130,236295,Quarterly,2,1,0,0,1
POL02632,62,Male,Married,Rural,High,Endowment,17,27068,195978,Quarterly,3,0,1,0,0
POL02633,50,Female,Single,Rural,High,ULIP,2,23946,252119,Monthly,4,0,0,0,1
POL02634,50,Female,Divorced,Semi-Urban,Low,ULIP,11,25547,286840,Yearly,1,0,1,0,0
POL02635,59,Female,Married,Rural,Medium,Whole Life,2,24701,356441,Yearly,1,0,0,0,0
POL02636,63,Female,Divorced,Urban,Medium,ULIP,1,10769,201573,Quarterly,3,0,1,1,1
POL02637,42,Male,Married,Rural,Medium,ULIP,2,29883,165634,Monthly,1,0,1,0,1
POL02638,63,Female,Married,Semi-Urban,Low,Endowment,9,18663,161526,Quarterly,2,0,1,0,0
POL02639,34,Female,Divorced,Urban,Medium,Term,2,43686,345370,Quarterly,0,0,0,0,0
POL02640,62,Female,Married,Urban,Medium,Whole Life,15,42323,530494,Monthly,2,1,0,0,0
POL02641,38,Female,Divorced,Semi-Urban,High,ULIP,10,40162,459674,Monthly,0,0,1,0,0
POL02642,30,Male,Single,Rural,Medium,ULIP,15,27852,443837,Yearly,1,0,1,1,0
POL02643,62,Male,Married,Semi-Urban,Low,Whole Life,10,25388,219256,Yearly,4,0,1,0,0
POL02644,22,Male,Married,Urban,Low,Endowment,17,38434,534904,Quarterly,0,1,0,0,0
POL02645,23,Female,Married,Urban,Medium,ULIP,9,27102,494824,Quarterly,2,0,0,0,0
POL02646,69,Female,Married,Rural,Medium,ULIP,18,26536,495166,Yearly,2,1,0,0,1
POL02647,50,Male,Single,Semi-Urban,Medium,Whole Life,4,17355,336370,Monthly,2,0,0,1,0
POL02648,54,Female,Divorced,Rural,Medium,Term,9,7234,120076,Quarterly,2,0,1,0,0
POL02649,31,Female,Divorced,Urban,High,ULIP,16,44103,819866,Quarterly,3,1,0,0,0
POL02650,61,Male,Divorced,Semi-Urban,Low,ULIP,4,36147,307898,Monthly,1,0,1,0,0
POL02651,42,Male,Single,Semi-Urban,Medium,Term,16,28659,228232,Quarterly,4,0,1,1,0
POL02652,49,Female,Single,Rural,High,ULIP,19,49271,251150,Monthly,3,2,0,0,0
POL02653,32,Female,Divorced,Urban,High,Term,1,44127,688498,Yearly,1,2,1,1,0
POL02654,55,Female,Divorced,Semi-Urban,Low,Endowment,6,21560,410976,Yearly,0,2,1,1,0
POL02655,29,Male,Single,Rural,Low,Term,10,28088,219199,Yearly,3,1,0,0,0
POL02656,43,Male,Single,Urban,Low,Term,16,7928,115385,Yearly,3,4,1,0,0
POL02657,29,Male,Married,Urban,High,ULIP,4,45385,735096,Yearly,3,0,0,0,1
POL02658,36,Male,Divorced,Urban,Medium,ULIP,13,45382,858364,Quarterly,3,0,1,0,0
POL02659,38,Female,Divorced,Rural,Medium,Whole Life,16,33184,487901,Yearly,0,0,1,1,0
POL02660,44,Male,Divorced,Urban,Low,ULIP,6,25099,490796,Quarterly,2,0,1,0,0
POL02661,45,Male,Divorced,Rural,Low,ULIP,11,9274,94317,Quarterly,3,0,1,0,0
POL02662,66,Female,Divorced,Urban,Medium,Term,3,29970,307160,Monthly,1,0,1,0,0
POL02663,40,Female,Married,Rural,Medium,Endowment,10,30744,404135,Quarterly,2,1,1,0,0
POL02664,26,Female,Single,Rural,Medium,ULIP,1,42739,459552,Quarterly,0,2,0,0,0
POL02665,53,Male,Married,Semi-Urban,Low,Term,11,13389,67231,Yearly,4,0,1,0,0
POL02666,65,Female,Married,Rural,Medium,Whole Life,12,22352,357108,Yearly,0,1,1,0,0
POL02667,22,Female,Divorced,Semi-Urban,High,Whole Life,14,26148,425578,Monthly,4,0,1,0,0
POL02668,44,Male,Married,Urban,Low,Endowment,8,36828,596783,Monthly,1,0,0,0,1
POL02669,58,Male,Married,Urban,High,Endowment,11,7504,76355,Quarterly,4,0,1,1,0
POL02670,29,Female,Divorced,Rural,Low,Endowment,4,43774,561810,Monthly,3,0,1,1,0
POL02671,34,Male,Married,Urban,Low,Term,7,33743,350913,Yearly,2,0,0,0,0
POL02672,29,Female,Married,Urban,Medium,ULIP,10,33894,177623,Yearly,2,0,1,0,0
POL02673,44,Female,Single,Rural,High,Term,19,35995,483655,Yearly,3,2,0,0,0
POL02674,64,Male,Divorced,Urban,Medium,Whole Life,4,45711,313413,Quarterly,2,2,0,0,1
POL02675,22,Female,Divorced,Urban,Medium,Whole Life,2,22748,141051,Quarterly,0,0,0,0,0
POL02676,66,Male,Married,Urban,Medium,ULIP,18,28100,458942,Monthly,3,0,0,0,0
POL02677,45,Male,Divorced,Semi-Urban,Low,Endowment,14,38691,198972,Yearly,3,2,1,0,0
POL02678,56,Male,Single,Urban,Low,Whole Life,16,27981,542415,Quarterly,2,0,0,0,0
POL02679,45,Female,Married,Rural,High,Endowment,11,37708,479978,Quarterly,4,1,0,0,0
POL02680,38,Male,Single,Rural,Low,Term,10,15246,301036,Monthly,1,0,1,0,0
POL02681,26,Male,Married,Urban,Medium,Endowment,17,37486,220041,Yearly,4,1,0,1,1
POL02682,41,Female,Married,Rural,High,Term,14,35340,486029,Yearly,0,2,0,0,0
POL02683,42,Female,Divorced,Rural,Low,ULIP,4,24338,249218,Monthly,3,0,0,0,1
POL02684,61,Female,Divorced,Rural,Medium,Endowment,19,8086,142735,Monthly,3,0,1,1,0
POL02685,52,Female,Married,Rural,Low,ULIP,2,30535,318124,Monthly,0,0,0,0,0
POL02686,67,Male,Single,Urban,Low,Endowment,7,19860,176899,Monthly,1,1,0,1,1
POL02687,57,Male,Married,Rural,Low,Whole Life,9,22013,393224,Yearly,3,0,1,1,0
POL02688,32,Male,Married,Semi-Urban,Medium,ULIP,19,12407,131759,Yearly,4,0,0,0,0
POL02689,36,Female,Married,Semi-Urban,Medium,Endowment,16,38542,202441,Monthly,0,0,1,0,0
POL02690,40,Female,Single,Semi-Urban,Medium,ULIP,16,29935,324924,Quarterly,3,0,0,1,1
POL02691,28,Male,Divorced,Urban,High,Endowment,18,46477,688688,Quarterly,4,1,1,0,1
POL02692,49,Female,Divorced,Rural,Low,Term,11,39111,344778,Yearly,0,0,1,0,0
POL02693,64,Female,Single,Urban,Medium,ULIP,7,15161,174045,Yearly,0,0,1,1,0
POL02694,26,Male,Divorced,Rural,Medium,Whole Life,9,28581,167219,Monthly,0,1,1,0,0
POL02695,26,Male,Married,Rural,Low,ULIP,4,37277,515220,Quarterly,1,1,1,0,0
POL02696,51,Female,Divorced,Rural,Low,Term,13,26400,431492,Yearly,0,1,1,1,0
POL02697,53,Female,Divorced,Rural,Medium,Term,4,16419,183887,Quarterly,2,1,0,0,0
POL02698,29,Female,Single,Rural,High,Whole Life,19,45565,515043,Monthly,2,1,1,0,0
POL02699,31,Male,Single,Urban,High,Term,2,24283,153571,Yearly,0,1,0,0,0
POL02700,59,Male,Married,Urban,Low,Whole Life,9,5934,47644,Yearly,3,0,1,0,1
POL02701,68,Male,Married,Semi-Urban,High,Endowment,12,39754,291004,Quarterly,2,0,0,0,1
POL02702,53,Male,Divorced,Urban,High,Term,2,26380,322503,Quarterly,4,1,1,0,0
POL02703,69,Male,Single,Semi-Urban,Medium,Endowment,6,19016,246044,Yearly,4,1,1,0,0
POL02704,49,Female,Single,Semi-Urban,Low,Endowment,5,43233,831547,Quarterly,3,0,0,0,1
POL02705,38,Female,Married,Rural,High,Term,5,27695,168897,Quarterly,4,1,1,0,0
POL02706,52,Female,Divorced,Urban,Medium,Whole Life,5,29952,419268,Monthly,3,2,0,0,0
POL02707,29,Male,Divorced,Urban,High,Whole Life,4,47734,615648,Quarterly,4,2,0,1,1
POL02708,61,Male,Single,Rural,Medium,Whole Life,9,20721,264057,Yearly,0,1,1,0,0
POL02709,46,Male,Single,Rural,Medium,Term,10,6505,117723,Monthly,4,0,0,0,0
POL02710,30,Female,Single,Semi-Urban,Low,Endowment,16,10363,83764,Yearly,0,0,1,0,1
POL02711,23,Male,Single,Urban,High,ULIP,10,48614,272802,Monthly,4,1,0,1,0
POL02712,36,Male,Married,Urban,Low,ULIP,10,6010,90655,Monthly,4,0,1,0,0
POL02713,24,Female,Married,Semi-Urban,Low,Term,19,24861,253019,Quarterly,4,1,1,0,1
POL02714,57,Male,Single,Semi-Urban,Medium,ULIP,10,29125,153309,Quarterly,0,1,1,0,0
POL02715,25,Female,Divorced,Semi-Urban,Medium,Endowment,6,14369,126024,Yearly,4,0,1,0,1
POL02716,35,Male,Married,Rural,Low,ULIP,17,8857,85380,Quarterly,4,0,0,0,0
POL02717,62,Male,Single,Semi-Urban,Medium,Whole Life,5,31671,451393,Monthly,1,1,0,0,0
POL02718,62,Female,Single,Semi-Urban,Medium,Endowment,6,14864,112799,Quarterly,0,0,1,0,0
POL02719,46,Female,Divorced,Rural,Medium,Term,15,37490,419731,Yearly,2,0,1,0,0
POL02720,31,Female,Divorced,Semi-Urban,Low,Term,19,15120,185025,Monthly,3,0,1,0,1
POL02721,42,Female,Single,Semi-Urban,Medium,Whole Life,18,25223,299865,Yearly,1,0,1,0,0
POL02722,57,Female,Married,Urban,Low,ULIP,4,37150,728478,Quarterly,4,0,0,0,1
POL02723,33,Female,Married,Semi-Urban,Low,Term,8,49138,279229,Monthly,2,1,1,0,0
POL02724,48,Male,Divorced,Semi-Urban,Medium,Term,16,7553,145504,Yearly,2,1,1,0,0
POL02725,61,Male,Married,Rural,Medium,Endowment,19,20489,281294,Quarterly,4,0,0,0,1
POL02726,23,Female,Married,Semi-Urban,Low,Endowment,3,9389,159011,Quarterly,4,1,1,0,0
POL02727,34,Male,Married,Urban,Medium,Endowment,10,26950,308736,Yearly,1,1,0,0,0
POL02728,53,Female,Single,Urban,Low,Endowment,2,16089,189971,Monthly,0,1,1,0,1
POL02729,52,Male,Single,Rural,Low,Term,4,46999,854906,Yearly,1,1,0,0,0
POL02730,37,Female,Married,Urban,Medium,Endowment,6,8051,148452,Quarterly,0,2,1,0,0
POL02731,53,Male,Single,Rural,Medium,Whole Life,11,43090,369726,Yearly,2,0,0,0,0
POL02732,53,Male,Divorced,Urban,Medium,Whole Life,14,33805,270055,Quarterly,3,3,0,0,0
POL02733,55,Male,Married,Urban,Medium,Endowment,16,34442,428579,Monthly,4,0,1,0,0
POL02734,32,Male,Married,Semi-Urban,Medium,Endowment,19,49557,917010,Yearly,1,1,1,0,0
POL02735,31,Male,Divorced,Rural,Medium,ULIP,2,7555,74305,Monthly,2,1,1,0,0
POL02736,36,Female,Married,Semi-Urban,Low,Endowment,17,17767,262600,Yearly,1,1,1,0,0
POL02737,38,Female,Married,Rural,Low,Term,9,5458,85266,Quarterly,0,1,0,0,0
POL02738,61,Female,Married,Semi-Urban,Medium,Whole Life,17,21066,351383,Monthly,4,1,0,0,0
POL02739,39,Male,Divorced,Urban,Medium,Whole Life,15,9721,130833,Quarterly,0,0,0,0,0
POL02740,30,Female,Single,Semi-Urban,Medium,Term,7,17446,192548,Yearly,0,1,1,0,0
POL02741,46,Male,Single,Urban,Low,Endowment,19,11304,220487,Quarterly,0,2,1,0,0
POL02742,61,Male,Married,Rural,Medium,ULIP,3,47967,679690,Yearly,2,0,0,0,1
POL02743,35,Male,Single,Rural,High,Whole Life,1,39688,632169,Monthly,4,1,1,0,1
POL02744,46,Female,Married,Urban,Medium,ULIP,4,18227,185455,Quarterly,3,2,0,0,0
POL02745,43,Male,Divorced,Semi-Urban,Medium,Whole Life,18,45462,684168,Quarterly,1,0,0,0,0
POL02746,51,Female,Divorced,Urban,Low,ULIP,8,11298,100178,Yearly,0,0,1,0,0
POL02747,41,Female,Married,Semi-Urban,Low,Whole Life,19,44397,385208,Yearly,4,1,0,0,1
POL02748,42,Male,Married,Urban,Low,ULIP,6,42914,674643,Yearly,1,1,1,0,0
POL02749,65,Male,Married,Urban,Medium,Endowment,1,15306,196237,Monthly,4,2,0,1,0
POL02750,53,Female,Single,Rural,High,Endowment,8,7589,115725,Quarterly,1,1,1,0,0
